customer_id,age,monthly_charges,total_charges,contract_length_months,internet_service,online_security,tech_support,num_complaints,customer_service_calls,account_age_months,payment_method,paperless_billing,service_quality_score,avg_response_time_hours,churn,lifetime_value,subscription_score
847,67,103.08559191601505,2580.3370672810875,24,Fiber optic,No,Yes,1,9,40,Bank transfer,Yes,3.311321329155152,5.488029821072739,0,4074.891672875374,26.54635451956257
848,45,132.82937828760288,7118.389011238582,12,DSL,No,No,2,1,8,Credit card,No,5.016360266289087,2.1912758503279846,0,1041.7607053315826,105.5294804551015
849,45,79.11618123240169,4863.248724187746,12,DSL,No,No,1,9,61,Electronic check,Yes,7.253100987389063,0.6160182877321432,0,5040.89172967936,123.68950799316376
850,54,87.02748371530254,6630.9881419577505,24,DSL,Yes,No,2,2,8,Credit card,Yes,1.7165462619469398,1.6905467302469237,0,827.7409834499891,50.64609614321608
851,58,83.55005543339962,7873.703989362668,24,DSL,No,No,0,0,34,Check,Yes,6.350935443504915,1.1679557074011107,0,3058.870750719475,110.03900459091139
852,53,106.69235348099356,2378.402958768091,12,No,Yes,No,3,4,60,Bank transfer,No,6.3043873538330555,1.6257503027588949,1,4412.700631618635,53.202235669958
853,44,38.15466311832068,7692.970334719985,24,Fiber optic,No,No,1,2,57,Bank transfer,No,7.15805839799223,1.4580067063033642,0,2271.4956536358695,133.81290749319794
854,71,23.896566683448135,3176.9069697291206,12,Fiber optic,No,No,4,0,46,Electronic check,Yes,4.329352857750928,3.914805870893762,0,1336.9768638696833,103.9416825352755
855,34,60.03089240685482,3145.544047421686,1,Fiber optic,Yes,No,4,7,22,Bank transfer,Yes,5.040817966574558,2.1099570970989827,0,1135.4504722920935,56.861431514042984
856,26,111.60849915576406,2789.058123610595,12,DSL,No,Yes,0,5,40,Electronic check,No,3.9697238255022427,0.41837892295301427,0,4266.5313940692495,109.51480097487324
857,50,46.240948775983284,4377.120098045923,24,No,Yes,Yes,2,8,45,Credit card,No,8.273514224698982,0.1301798078430379,0,2135.883593865324,24.225399983974143
858,70,107.54621633223925,1317.745841110048,24,Fiber optic,No,No,2,2,55,Credit card,No,2.1754968403251924,1.1045587907743195,0,5668.053519617089,124.75690849118064
859,37,146.08856599394517,4474.320734328288,12,No,No,Yes,0,8,51,Bank transfer,No,9.66658558217797,0.03146750222880627,0,7087.351865750999,150.76317575757756
860,30,32.20709305262439,4379.468018039031,12,No,Yes,Yes,4,8,5,Bank transfer,No,6.713525403812956,0.7663235316898961,0,395.96461126483166,47.876891651176976
861,45,107.43827536926642,6119.024319578473,1,Fiber optic,Yes,No,4,0,13,Check,No,8.982160519529582,0.9177997120879615,1,1247.4680109934593,124.61420117812165
862,65,77.68752850959424,6685.834699306926,24,Fiber optic,No,Yes,2,2,28,Check,Yes,4.836083124382879,0.9418925436190937,0,1939.2468874260028,60.49817214731761
863,46,132.85849306907568,3579.48666746815,24,DSL,Yes,No,1,5,62,Bank transfer,Yes,3.9905116335279702,7.76008227497654,0,7950.829218066638,81.13112916443876
864,30,43.029472628160164,2488.4326698768004,12,No,Yes,No,3,7,24,Bank transfer,Yes,9.106532291115851,0.724526421290426,0,902.0694027485293,112.23164053267296
865,63,110.04137378940139,2148.7456888050465,24,Fiber optic,Yes,No,1,3,7,Credit card,No,1.8898572598867251,0.6163886904033371,0,1020.851286949723,57.19112339552219
866,52,128.95498765425432,1637.5283099684882,24,DSL,No,No,4,4,38,Bank transfer,No,2.0539650835475003,0.27710149379260196,0,4818.141840346036,0.0
867,23,142.799848531623,555.4158993722965,12,Fiber optic,No,Yes,1,8,37,Check,No,3.694120988362096,1.430821717102216,1,3717.455080511998,0.1293587364874469
868,35,108.82224367765396,2805.339032794235,1,DSL,Yes,No,3,5,68,Credit card,Yes,9.637974835896866,0.3337020252541156,0,7464.896918286076,139.39043974237245
869,68,84.63271932109555,2234.9567678331878,12,DSL,Yes,No,1,6,42,Electronic check,Yes,6.697617488785964,1.9157610042570672,1,2522.971508511933,119.02550057125809
870,22,100.3201412261578,7734.697348344618,12,DSL,Yes,No,1,6,5,Check,Yes,5.9877432695385835,0.3372155140105279,0,800.4149349314725,111.57845958774155
871,64,132.95764798223337,4505.899727375347,12,No,Yes,No,1,3,64,Check,Yes,7.348207027198786,1.7192221991264802,0,8365.311265118387,76.69551993273657
872,42,94.17926706304786,2843.4886083410097,12,No,No,No,1,3,50,Credit card,No,4.757271004703496,3.500497059461496,0,4688.52199896211,113.03070128076321
873,19,23.950317760588792,4685.694047850198,24,No,No,No,0,3,15,Electronic check,No,7.822661512787193,0.08691057034233836,0,405.7399063283057,133.5585624918074
874,27,141.0233304159071,1199.6539406309944,1,Fiber optic,Yes,Yes,4,4,53,Check,Yes,4.539076281755898,1.0885820408601494,0,7464.437371809939,34.30951634047872
875,73,109.63847763410294,3607.945618697403,12,DSL,No,No,3,4,25,Bank transfer,Yes,8.437268663708181,1.2362611209450325,0,2497.141699350365,106.74561158365817
876,47,107.94674015104205,5047.251139226404,12,Fiber optic,No,No,4,7,9,Check,No,3.405655738688541,3.1315325414257473,1,385.55735957955847,61.066792569151815
877,67,48.03776981170323,3962.292871160366,12,DSL,No,Yes,0,8,38,Credit card,Yes,3.497919933682218,1.2619064312909745,0,1526.7397973436928,191.4785086796702
878,62,105.65511113024543,3274.0525251691615,12,DSL,No,No,0,1,22,Credit card,No,5.701449748840616,1.6765113985704443,0,2469.6633948338913,170.8762638266355
879,22,71.2023727350406,7951.402272307616,1,DSL,No,Yes,0,6,49,Credit card,Yes,4.876850425255617,3.1327975895430717,0,3324.835665879119,163.89293750213577
880,72,104.66028701539398,7054.486620976523,1,DSL,Yes,No,0,0,68,Check,Yes,6.833042598562258,1.6408636458860824,1,5075.684642721014,200.0
881,73,33.857093940038794,5024.907069459577,12,No,Yes,No,1,0,15,Electronic check,Yes,4.278616792062211,0.8872669205562137,0,525.2050166642232,81.0278031980485
882,50,105.51988959839468,4598.081153340034,12,Fiber optic,Yes,Yes,4,3,65,Bank transfer,Yes,3.0749558416333014,0.17950431927374855,0,6663.821396791325,39.555418184708614
883,71,149.92378435018665,5003.217790614214,1,DSL,Yes,No,2,9,54,Credit card,Yes,5.228277065946109,2.618041771019493,0,7905.9045410741655,39.580690118466784
884,18,26.267565051872282,1690.3656517972227,24,Fiber optic,No,Yes,3,6,30,Electronic check,Yes,6.048608495474316,4.098028759933823,1,578.4214981721374,51.29777284702431
885,35,147.03264394877124,3221.588171788117,12,Fiber optic,No,No,0,1,20,Bank transfer,Yes,2.2834004844672138,7.01742289710637,0,2956.189820887884,93.8550826693452
886,49,72.89803489397318,411.73030983810463,12,Fiber optic,No,Yes,4,1,33,Credit card,Yes,6.0104676315984875,5.223659437994864,1,1782.3510533061951,49.80097693180678
887,64,133.1979485438437,3856.813696145931,24,No,No,No,0,0,7,Bank transfer,Yes,3.8733103472310715,3.193220172210935,1,561.1690363091158,142.19160564763155
888,66,121.71011292757555,4389.894213265539,1,No,No,No,0,9,8,Bank transfer,Yes,4.532066963816571,2.0626846215968206,0,804.3393476190653,130.89869226252023
889,28,93.71211392826682,1899.2229152153557,1,No,No,No,0,1,28,Electronic check,Yes,3.5138631615695313,3.0415737642694207,0,2645.9132949905274,59.80377202575437
890,38,115.99839720267245,7715.827892607558,24,No,Yes,No,0,6,45,Bank transfer,No,9.382692950137539,1.131562505809115,0,5503.911699009583,141.45745104188794
891,43,134.20702296917523,7284.691426404212,12,Fiber optic,Yes,No,0,8,11,Credit card,No,7.150026531521925,1.8066316168129601,1,658.0582634827254,118.14363096327813
892,42,72.53824181463429,5804.931560101656,12,Fiber optic,No,No,3,5,31,Electronic check,Yes,3.3621428026061504,0.8575692407677864,0,2088.8749618589136,0.0
893,39,62.51431100322103,4313.754367246364,24,DSL,Yes,No,4,9,12,Check,Yes,6.805282010967551,0.7911559396330581,1,643.2082408837407,29.13498527659364
894,44,106.78714012326601,6972.756361216711,24,DSL,No,No,0,1,51,Check,Yes,8.637151686238415,2.8268524333554486,0,5489.441273184015,200.0
895,66,125.01997245236362,1132.153516205357,24,DSL,Yes,No,0,9,44,Electronic check,Yes,4.614671874994918,1.2100264029608563,0,5621.8826466687005,152.94625047396232
896,30,119.09706752096005,6345.027374771591,12,Fiber optic,No,Yes,0,9,50,Check,No,8.46961758240564,0.476923716914456,0,5868.922371122045,59.29744837796032
897,50,123.71577435162249,1086.0844303381016,12,DSL,No,No,0,8,17,Bank transfer,No,2.3897344990599314,0.45113838646740817,0,1780.7849605158424,118.72432635058335
898,51,76.6258309256813,6374.2642341403025,12,DSL,Yes,Yes,1,6,35,Credit card,No,8.405032283795514,3.9204371177071673,0,3016.202625972177,60.725889420256834
899,58,126.31844810275281,2278.56378918572,1,Fiber optic,No,No,1,0,1,Bank transfer,Yes,5.862648184051297,2.2649204071949067,1,305.19009165410637,111.82706576920819
900,52,35.6271771981791,7029.015590043692,12,DSL,Yes,No,2,8,29,Electronic check,Yes,3.0067703920898388,1.5795191385164202,0,1028.352507262969,65.18819825210083
901,18,90.78358273491044,7557.932541220643,1,DSL,No,No,0,1,51,Credit card,No,4.664272461003202,1.024782817924024,1,3072.64178024211,171.95294821218187
902,38,20.748625864755805,1275.4881583004135,24,DSL,No,Yes,2,3,64,Electronic check,Yes,9.89193693201955,1.1271079325349942,0,1229.7985404161038,131.40609595629593
903,65,62.19615788703514,3755.1372800166087,12,Fiber optic,No,Yes,3,8,4,Electronic check,Yes,8.052004149781835,0.11830120509786975,0,294.6013339100925,44.722911495261556
904,72,67.63999953328172,7849.800287485213,12,DSL,No,No,2,3,28,Electronic check,No,6.1757772524660375,1.2136092522132629,0,1843.593533594697,51.209140988369995
905,23,71.5024499092032,3918.9187441878585,12,Fiber optic,Yes,No,4,2,16,Bank transfer,No,2.03647520714073,3.173933683694293,0,1141.1393656442408,58.69123502995865
906,45,110.41073686968208,6922.025427864906,1,Fiber optic,No,No,1,0,63,Credit card,No,4.760304246113503,0.9820018107326173,1,5191.140936788153,91.39246051920513
907,34,70.51255316514494,4750.979024837427,1,DSL,No,No,1,6,53,Credit card,Yes,3.3674636261074355,0.9676575231305902,0,3921.9003604125855,73.50502820334079
908,22,78.33017094092898,3065.106272564855,12,DSL,No,No,0,5,17,Credit card,Yes,1.6390097155485122,0.031682796028659456,0,1097.4572122624654,146.6353073981865
909,48,50.88073701366257,2357.6900886543744,1,Fiber optic,Yes,No,0,9,40,Bank transfer,Yes,5.879839498473835,1.2243707602083915,0,2050.613281001575,141.78361254526018
910,22,68.52273291181422,1705.4624195800895,12,DSL,No,Yes,3,3,13,Check,No,9.002671298567885,0.05132835735911471,1,519.4841675300864,197.366162567959
911,55,49.54505154420969,6118.205711883808,24,DSL,No,No,3,5,52,Bank transfer,Yes,7.080398813567125,1.6895660478559897,0,2635.931305448548,45.73331947469052
912,20,29.515470089897672,3153.67000390192,24,DSL,Yes,Yes,4,5,58,Bank transfer,No,3.247123491824601,1.413613626342076,0,1699.2309839122966,15.517414296442325
913,70,98.44831713957913,4139.076151385934,12,DSL,No,No,0,3,37,Electronic check,No,6.162261462584102,3.6652691668682573,0,4236.127489917776,149.4824581696209
914,40,106.86766381215212,3989.371292009337,1,DSL,Yes,Yes,0,5,61,Credit card,Yes,9.48910855012272,1.743498259801017,0,6604.779824048468,200.0
915,54,100.53374498124988,4660.504330941737,24,DSL,No,No,3,9,34,Credit card,Yes,7.5062354763064185,0.7814309080414562,0,3391.310528129136,48.30661450815393
916,70,80.2542256940744,6938.059450433962,24,Fiber optic,No,Yes,3,7,70,Check,Yes,7.205265094660875,1.4522955567787663,0,5986.397010051906,93.56265306752897
917,54,69.37215142329987,7847.840814309092,1,Fiber optic,No,Yes,3,2,17,Check,No,9.713423496047646,2.405988937770443,0,1220.4364659666137,192.7688926062772
918,27,132.2333744443373,3319.915247733154,24,DSL,No,No,1,3,20,Electronic check,No,8.189859800656222,0.19735202564376314,0,2340.9226296706775,144.01492916230575
919,27,87.48063206770834,6637.3994846397945,1,DSL,No,Yes,2,9,59,Credit card,No,2.229611887888769,1.9408291542001406,0,5136.467896074389,111.83708783491835
920,36,82.29364409186502,6139.769577772269,24,DSL,Yes,Yes,2,0,69,Check,Yes,4.128715782785813,4.968844301824575,0,5801.002091813098,200.0
921,34,23.33346855483664,4630.878716499029,24,Fiber optic,Yes,No,0,3,33,Check,Yes,9.686266306639174,0.7108665606193174,0,866.9103588892694,183.24632226825545
922,38,64.36221759140032,7652.772434534271,1,Fiber optic,No,Yes,1,9,17,Credit card,No,5.4073485477819805,1.9703445131015653,0,1295.1926399274703,124.182819572325
923,31,69.42543044216143,1683.748672674382,24,DSL,Yes,Yes,3,9,57,Bank transfer,Yes,2.004737007890668,3.4444233474025934,0,3987.992828945432,81.18514920713133
924,26,71.84696151659706,963.1872614460092,12,Fiber optic,Yes,No,0,8,1,Check,No,5.127443917051076,1.434086450487935,0,88.46915582952985,71.80097644142339
925,63,95.4224079995532,6846.299538947835,24,DSL,No,No,1,7,13,Credit card,No,7.272939106637207,2.531551272563238,0,959.9962436561532,48.10517675940498
926,18,89.3683310744942,3569.2835514066114,12,Fiber optic,Yes,No,4,3,27,Check,Yes,9.97793399513117,0.7450580262905875,0,2718.629390583776,118.74609154086359
927,68,99.0276620631478,6791.053948235778,24,DSL,Yes,No,1,6,70,Electronic check,Yes,3.9151478490688167,0.7307350962789488,0,6870.81562838056,67.06471390132222
928,62,119.43482400047668,7155.412621043778,1,No,No,No,0,9,59,Check,Yes,5.626781873913464,2.2027362959161167,1,4736.751268495223,170.6521659894889
929,30,125.68814603309215,593.4149895906644,12,Fiber optic,Yes,Yes,2,2,6,Credit card,Yes,8.917126341848146,2.4443337950337445,0,1279.7104538382546,151.05186875324222
930,21,113.35599990944428,7079.37162758988,1,DSL,No,No,3,8,23,Check,No,4.197404962516002,5.529549049907917,1,2161.048736190604,116.36980986730443
931,18,144.21808047414152,3641.720537418435,24,Fiber optic,No,No,4,9,10,Electronic check,No,1.983354009317715,0.5093679612635977,0,1352.6310202899456,0.0
932,66,22.370235747927012,4132.416663133435,24,DSL,No,No,1,3,51,Electronic check,No,9.540422875013537,1.2630417770259514,0,764.7477542931924,200.0
933,57,45.451138138861,5050.080837636361,24,DSL,Yes,No,0,1,19,Check,No,5.395967260421501,0.576733875607431,0,719.8773403834524,25.22982384556275
934,49,20.983173747158474,7418.422593167686,24,DSL,No,Yes,0,9,51,Check,Yes,5.5250533969477456,0.1669635776534408,0,1385.968980357063,61.21991996586852
935,51,104.1717128400984,251.01714599513585,1,DSL,No,No,3,4,68,Electronic check,Yes,6.590801301437639,1.0324487682559098,1,4993.916191929755,127.33833237858845
936,45,136.7439713634983,3867.063399710755,12,No,No,No,0,1,42,Electronic check,No,1.0318296133290215,0.9370678109603019,0,5473.359527939731,80.12656605120766
937,48,51.652698554918906,5533.00413520143,1,Fiber optic,Yes,No,0,9,57,Bank transfer,Yes,9.380180580119642,0.6306112132840221,1,2217.738980786764,127.72635740739177
938,25,140.51449082351985,5809.384965816005,1,Fiber optic,No,Yes,3,5,68,Bank transfer,No,4.253059762970875,0.7047822399417494,1,6646.518157476936,79.38619198029551
939,56,27.83476073764291,5571.006209143153,1,No,No,Yes,4,9,38,Electronic check,No,4.572386761459137,0.8938615143068582,1,610.6642420628684,120.67684444819534
940,43,141.47668348471686,1162.0375223241626,12,DSL,No,Yes,2,0,62,Check,Yes,2.5669832277991147,8.990414456086832,0,8656.986280132494,0.0
941,51,65.71094934115247,2465.225148136282,1,No,No,No,2,5,7,Credit card,Yes,4.40336451963215,3.0553266350002755,1,583.262153399023,152.66223429195026
942,71,33.18470769839815,2933.852650794406,1,DSL,No,Yes,1,3,71,Check,Yes,8.235491776984468,0.14815699367112317,0,2465.4415162570845,200.0
943,71,83.16332869422233,6455.053940668089,1,No,No,Yes,4,2,50,Check,No,8.199925052999813,4.117916354811814,0,3860.9548973491774,74.38071932593046
944,20,53.38095380366603,2302.2029920749687,1,DSL,Yes,No,1,1,52,Bank transfer,Yes,9.422171568059076,2.006440550235449,0,2849.247353814024,122.6331321950538
945,67,57.03347725504997,1764.569214550905,24,DSL,No,Yes,2,6,26,Bank transfer,No,4.629065254127163,4.425374706687877,1,1059.5323019911693,83.13398820818219
946,29,59.947695440417256,7663.83935040096,24,No,Yes,No,3,8,26,Bank transfer,Yes,7.3784935337372595,0.8362184799797102,0,1474.5585351327,54.21936313984198
947,18,124.39336671824624,170.0199523964043,24,DSL,No,No,0,2,19,Electronic check,No,5.565137996868014,1.249179236242879,0,2289.9377429548226,155.75993249758554
948,71,90.09096596778308,7982.784759887628,12,Fiber optic,Yes,No,2,5,9,Electronic check,Yes,8.236205105672179,4.531100019876508,0,637.8082076932303,144.64025336296902
949,61,60.470000890280474,5446.8882609734255,1,Fiber optic,No,No,4,8,61,Check,Yes,7.412878082196972,0.6364836309111139,0,3556.1647799955635,0.0
950,22,99.34339183041939,6644.907465648025,24,Fiber optic,Yes,No,2,1,20,Check,No,4.311126327576481,4.942028228882008,0,2044.812526315598,55.47120184705997
951,47,113.09958764901516,2427.493231134926,12,Fiber optic,No,No,4,6,50,Credit card,No,4.030064508283232,3.526340667836959,1,3902.9715863147917,0.0
952,47,55.44112009535939,213.0906935697738,1,Fiber optic,No,Yes,4,4,22,Check,Yes,3.271982167251708,7.88063313051033,0,1328.8409697359737,64.91023182288966
953,74,73.7613831982957,5929.169196636088,1,DSL,Yes,Yes,4,4,13,Check,No,6.18864211439774,0.7838866428755928,1,514.2326606157175,121.1257423853503
954,34,35.84519213380318,6689.742316305339,1,DSL,Yes,Yes,1,6,12,Bank transfer,No,9.674585664344736,0.537728958336418,0,571.6412288798027,90.72491062312129
955,65,43.54941543950844,5949.761442432801,1,DSL,Yes,No,3,8,10,Bank transfer,Yes,2.8006006385580937,0.8035445611306158,0,698.3830692863162,96.66861041728127
956,64,108.54532101544777,1228.517269676625,12,DSL,No,No,2,3,65,Bank transfer,Yes,1.857272094138927,6.186681207673035,0,7054.08913800424,29.618201473565634
957,40,43.5869852004315,6052.0805858300555,12,Fiber optic,No,No,3,8,30,Bank transfer,No,2.0746057786868226,0.8101502564792232,1,1019.4520112640449,83.52794422762616
958,32,88.27123987671783,6174.489978650364,1,Fiber optic,No,No,0,9,8,Bank transfer,Yes,8.04788808625135,1.6657926178377032,0,818.098493394056,123.19653321371516
959,54,112.17601402391625,5302.470073793434,1,Fiber optic,Yes,Yes,2,8,21,Credit card,Yes,4.150943238561073,1.0339532803679052,0,2255.276689780509,57.12251062194137
960,38,33.8940000023167,6152.315869085131,24,DSL,No,No,3,3,22,Credit card,No,3.0193014492314174,1.0090912502085518,1,634.6405936020867,127.2769384676871
961,31,93.75058855175746,6782.779373454084,1,Fiber optic,No,No,3,2,18,Credit card,Yes,4.175597065361501,0.4298017560479779,0,1233.8237073259031,171.78931307579643
962,19,53.353161881177286,4947.472502475922,12,Fiber optic,No,Yes,0,1,66,Bank transfer,Yes,6.8079773154656955,1.5404000680669834,0,2987.9953757233025,54.37634644546681
963,28,145.18049378088537,799.9772403604646,24,DSL,No,No,4,8,48,Electronic check,No,5.921084123454554,3.786312434899576,0,6902.768048684974,93.34045697635727
964,68,82.86093407359022,3952.2596963709657,1,No,Yes,Yes,2,1,44,Bank transfer,Yes,7.692304658691033,0.10150270053974096,0,3772.5742610480484,137.40514937794296
965,56,124.77903147077055,713.42974390568,1,Fiber optic,Yes,No,2,5,9,Bank transfer,No,4.051667336335987,4.400537096979994,1,769.0972322155445,120.30746406570577
966,55,91.52945048031403,3319.5899451562036,12,DSL,Yes,No,0,4,67,Credit card,No,5.068257161182169,2.1900751619352867,0,6281.647907976827,56.620344071268136
967,51,25.643629271126493,3316.141264092458,12,DSL,Yes,Yes,4,4,54,Bank transfer,Yes,1.9177153206663116,1.918073321600683,1,728.982056618854,0.0
968,55,102.30967882722291,621.4777687079085,12,DSL,Yes,No,2,3,26,Credit card,Yes,1.6575278142950332,1.9664655205063524,0,2836.619529503674,40.68873626112787
969,67,143.68243448686542,2855.6822183588865,24,No,Yes,No,2,5,26,Bank transfer,Yes,5.160297185596904,0.7027205720128464,0,4061.5058195413458,106.9356659198416
970,51,98.20953661902305,976.8849804513873,1,Fiber optic,No,No,2,4,34,Check,Yes,3.714369467013312,1.0727809548460323,0,3199.8421420656077,51.08226821273523
971,35,126.49455172548272,6485.058159072855,12,Fiber optic,No,No,4,3,8,Electronic check,No,6.515205149225177,3.2117884564547596,0,1166.156166104728,66.9704967341147
972,47,134.946840235293,7586.735405119319,12,No,No,Yes,0,8,10,Electronic check,No,1.3870194890011471,0.7316650276645699,1,949.1915444130733,128.62255203948956
973,32,49.650370353361225,671.300154537715,1,DSL,No,No,2,5,48,Credit card,Yes,2.095897398396089,1.269832808864448,0,2471.585885948506,174.2078601420854
974,44,47.565829188069465,7645.410137604441,12,DSL,No,No,3,9,55,Check,Yes,8.786717299957557,0.039655088844030226,0,2941.4829186840384,136.2537513673198
975,68,99.42752855062892,4228.355134760287,1,DSL,Yes,No,4,9,54,Electronic check,Yes,6.096804593671941,2.6452000394198616,0,5434.547196369079,104.74419696631945
976,51,73.4337010748716,2466.5688558356037,12,DSL,No,Yes,1,9,40,Credit card,Yes,7.408490803221045,1.081546476433626,0,3090.2364671942673,108.17537419976672
977,69,129.18196937267365,707.2103946816917,1,No,Yes,No,0,2,15,Bank transfer,Yes,8.577749068365662,1.490392124762982,0,1685.120612354168,118.0918224333542
978,74,137.00300604174146,4054.9317177563007,12,No,No,No,3,9,18,Bank transfer,Yes,5.17450908655047,0.24363328451566144,0,2612.7822659419026,53.09817305597822
979,55,65.94477930935335,6376.672801476914,12,DSL,Yes,Yes,2,5,23,Check,No,7.849543455707285,9.586431094065752,0,1838.7313542859526,114.90123507626589
980,50,50.793172666682665,5685.983170406916,24,Fiber optic,No,No,1,0,62,Electronic check,Yes,5.721270211661719,0.7204132803275909,1,2019.7235691513833,72.76327095482492
981,41,121.46831698170203,496.7854905653927,1,No,Yes,Yes,0,4,46,Bank transfer,Yes,3.0047389324633347,2.0156592028149736,1,3846.6751776811707,152.79394573234723
982,32,55.72478462125769,675.9244994064377,12,Fiber optic,Yes,No,4,9,39,Credit card,No,4.0389055192084555,1.7408971741435268,0,2310.4919270738974,121.28377088211124
983,47,126.93986140677819,3282.698932797833,12,Fiber optic,No,Yes,1,5,15,Bank transfer,Yes,5.413153969500947,3.0750923966087007,0,1993.654746661663,119.42632799186981
984,72,75.08597297433917,2432.794902978752,24,No,Yes,No,1,7,53,Bank transfer,Yes,3.851969969550437,0.6958182542125831,1,2513.7440469947674,149.01945861890945
985,59,106.78148690789116,1935.836152142778,12,Fiber optic,No,No,3,8,64,Electronic check,Yes,4.019749222149085,2.8205786632155743,1,4816.792887955891,123.5796009294654
986,68,32.41959079850686,2319.9355413788376,12,Fiber optic,No,No,0,2,63,Electronic check,Yes,4.036535481238897,0.9641580264277332,0,1975.8978592597407,74.55977268270573
987,34,101.10171220795449,6447.513672045388,24,Fiber optic,No,No,3,1,16,Credit card,Yes,2.1055598097139376,1.0592048386925674,0,1423.8963688678514,0.0
988,22,78.72979823583978,7440.901623691646,24,No,No,No,3,3,70,Check,No,1.7617834649102622,2.2338327407885887,0,5782.430850187319,35.143475963402864
989,46,96.25910021281163,3300.3112867677746,12,DSL,No,No,2,7,66,Check,Yes,1.418464357221739,3.0676015291501195,0,6354.1926895602155,65.14184981418249
990,21,41.841847006832246,7258.276916846727,12,DSL,Yes,Yes,4,7,13,Bank transfer,No,1.9986063493090307,2.1984247540936153,0,740.5537416700403,0.0
991,27,115.79358684274368,2639.8160398582677,24,Fiber optic,No,Yes,1,2,47,Credit card,Yes,4.0933638292205625,4.6027620477756,0,5207.615976359889,182.85808976768374
992,73,132.1636200806197,3863.8521921159536,24,DSL,No,No,0,3,9,Check,Yes,6.344846252047514,0.6713903598441585,0,1307.2617122297954,200.0
993,34,48.17617401180084,1885.629082746398,24,DSL,No,Yes,4,2,63,Check,Yes,2.6933223448846806,4.617543020988779,0,3247.43686730677,64.50642617044453
994,27,32.44289221762102,5159.760733189168,12,Fiber optic,Yes,No,4,9,34,Bank transfer,Yes,8.99207961402374,0.2805102376030969,0,1054.6286153282624,35.84677069188917
995,34,23.073016186023732,7833.95080988099,1,DSL,No,No,0,1,29,Credit card,Yes,8.275441881155045,2.154858400059175,0,569.6814475590577,187.51830247452614
996,37,103.45629505762459,4867.595458742691,12,Fiber optic,No,Yes,4,3,37,Check,Yes,5.684744015282472,1.5865125797304906,0,3567.028568929547,27.230937654665325
997,41,98.9222246915415,2926.731264497036,24,No,No,No,2,5,43,Electronic check,Yes,7.517888477320239,1.3649523987389596,0,4080.0451259160295,172.29778526960519
998,22,91.0706636528291,5217.757823325174,12,DSL,No,No,4,4,64,Electronic check,Yes,4.296956722288826,0.7447726733469812,0,5737.995816853964,50.80407421596088
999,51,50.1531224950768,1071.0733598765619,12,No,Yes,No,2,2,24,Bank transfer,Yes,1.331000134597809,1.4012813548509506,0,1008.4927058505116,111.01064388573693
1000,23,70.81777946771692,7120.406734096649,24,Fiber optic,No,No,1,1,71,Bank transfer,Yes,9.138995627792859,0.3529335145846956,0,4874.473009986895,200.0
